url,used
https://www.transfermarkt.com/carlos-augusto/profil/spieler/585982,FALSE
https://www.transfermarkt.com/luis-diaz/profil/spieler/480692,FALSE
https://www.transfermarkt.com/oscar-bobb/profil/spieler/661207,FALSE
https://www.transfermarkt.com/thiago-almada/profil/spieler/576028,FALSE
https://www.transfermarkt.com/maghnes-akliouche/profil/spieler/745200,FALSE
https://www.transfermarkt.com/wesley/profil/spieler/964580,FALSE
https://www.transfermarkt.com/mario-gila/profil/spieler/618341,FALSE
https://www.transfermarkt.com/malik-tillman/profil/spieler/467437,FALSE
https://www.transfermarkt.com/malo-gusto/profil/spieler/620322,FALSE
https://www.transfermarkt.com/manu-kone/profil/spieler/624690,FALSE
https://www.transfermarkt.com/alex-iwobi/profil/spieler/242631,FALSE
https://www.transfermarkt.com/rodrigo-bentancur/profil/spieler/354362,FALSE
https://www.transfermarkt.com/manuel-ugarte/profil/spieler/476701,FALSE
https://www.transfermarkt.com/matias-soule/profil/spieler/668951,FALSE
https://www.transfermarkt.com/marc-cucurella/profil/spieler/284857,FALSE
https://www.transfermarkt.com/marc-guehi/profil/spieler/392757,FALSE
https://www.transfermarkt.com/joey-veerman/profil/spieler/408574,FALSE
https://www.transfermarkt.com/mikel-oyarzabal/profil/spieler/351478,FALSE
https://www.transfermarkt.com/jerdy-schouten/profil/spieler/347900,FALSE
https://www.transfermarkt.com/marcus-rashford/profil/spieler/258923,FALSE
https://www.transfermarkt.com/marcus-thuram/profil/spieler/318528,FALSE
https://www.transfermarkt.com/leroy-sane/profil/spieler/192565,FALSE
https://www.transfermarkt.com/marquinhos/profil/spieler/181767,FALSE
https://www.transfermarkt.com/koni-de-winter/profil/spieler/490384,FALSE
https://www.transfermarkt.com/martin-odegaard/profil/spieler/316264,FALSE
https://www.transfermarkt.com/martin-zubimendi/profil/spieler/423440,FALSE
https://www.transfermarkt.com/mason-greenwood/profil/spieler/532826,FALSE
https://www.transfermarkt.com/vitaliy-mykolenko/profil/spieler/404842,FALSE
https://www.transfermarkt.com/mateo-retegui/profil/spieler/554903,FALSE
